model,cat,strategy,divider,overlap,met,score
yolo11m,C_finetuned_supervised,bo_exploitation,4.0,0.0,f1,0.8092
yolo11m,C_finetuned_supervised,grid_search,4.0,0.25,f1,0.7991
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0001
yolo11n,A_unfinetuned,bo_exploration,3.0,0.44,f1,0.6836
yolo11n,A_unfinetuned,bo_exploitation,2.0,0.21,f1,0.4865
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7274
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,2.0,0.27,f1,0.5653
yolo11n,B_finetuned_unsupervised,bo_exploitation,4.0,0.5,f1,0.7653
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7653
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.2,f1,0.7386
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.0,f1,0.732
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7814
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0003
yolo11m,A_unfinetuned,bo_exploration,2.0,0.11,f1,0.4871
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.42,f1,0.6378
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.6589
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.35,f1,0.7442
yolo11m,B_finetuned_unsupervised,bo_exploitation,2.0,0.15,f1,0.6183
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7573
yolo11m,C_finetuned_supervised,bo_exploration,4.0,0.0,f1,0.766
yolo11m,C_finetuned_supervised,bo_exploitation,4.0,0.5,f1,0.7573
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.766
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,3.0,0.17,f1,0.7311
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.37,f1,0.7193
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7616
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.5,f1,0.7647
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.27,f1,0.7345
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7647
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.19,f1,0.7382
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.38,f1,0.7316
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7807
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11m,A_unfinetuned,bo_exploration,3.0,0.3,f1,0.7
yolo11m,A_unfinetuned,bo_exploitation,2.0,0.5,f1,0.5479
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.7275
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,4.0,0.0,f1,0.8092
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.5,f1,0.7752
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7994
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.5,f1,0.7752
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.16,f1,0.7784
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.8092
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,3.0,0.37,f1,0.703
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.32,f1,0.7091
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.75
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.0,f1,0.7647
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.21,f1,0.5249
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7492
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.0,f1,0.7121
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.19,f1,0.7162
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7647
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0002
yolo11m,A_unfinetuned,bo_exploration,3.0,0.49,f1,0.6738
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.48,f1,0.6753
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.6962
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.41,f1,0.7233
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.35,f1,0.724
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7393
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.5,f1,0.7233
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.11,f1,0.7248
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7462
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,2.0,0.11,f1,0.5258
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.3,f1,0.7268
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7595
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0002
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.28,f1,0.7143
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.5,f1,0.7138
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7469
yolo11n,C_finetuned_supervised,bo_exploration,2.0,0.28,f1,0.5418
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.23,f1,0.7158
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7564
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0002
yolo11m,A_unfinetuned,bo_exploration,2.0,0.38,f1,0.5478
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.12,f1,0.6671
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.6806
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0001
rtdetr-l,A_unfinetuned,bo_exploration,2.0,0.48,f1,0.4669
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.42,f1,0.6711
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.7069
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
rtdetr-l,B_finetuned_unsupervised,bo_exploration,4.0,0.5,f1,0.71
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.41,f1,0.6808
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.71
rtdetr-l,C_finetuned_supervised,bo_exploration,2.0,0.01,f1,0.5015
rtdetr-l,C_finetuned_supervised,bo_exploitation,2.0,0.21,f1,0.5062
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7073
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0004
rtdetr-l,A_unfinetuned,bo_exploration,4.0,0.25,f1,0.7104
rtdetr-l,A_unfinetuned,bo_exploitation,2.0,0.47,f1,0.5141
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.7146
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
rtdetr-l,B_finetuned_unsupervised,bo_exploration,4.0,0.5,f1,0.7029
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.38,f1,0.6599
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7029
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.37,f1,0.6564
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.5,f1,0.6554
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.25,f1,0.6879
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0026
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.41,f1,0.6067
rtdetr-l,A_unfinetuned,bo_exploitation,4.0,0.5,f1,0.6434
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.6434
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
rtdetr-l,B_finetuned_unsupervised,bo_exploration,4.0,0.5,f1,0.7484
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.5,f1,0.7097
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7484
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.19,f1,0.7079
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.09,f1,0.7107
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7471
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0
rtdetr-l,A_unfinetuned,bo_exploration,2.0,0.21,f1,0.4177
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.37,f1,0.6552
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.7172
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.5,f1,0.6281
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.29,f1,0.6243
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.6765
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.07,f1,0.6308
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.32,f1,0.6242
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.678
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.49,f1,0.6189
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.46,f1,0.6219
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.6732
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.5,f1,0.6846
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.36,f1,0.6834
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7304
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.08,f1,0.6832
rtdetr-l,C_finetuned_supervised,bo_exploitation,4.0,0.0,f1,0.7301
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7301
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.39,f1,0.6982
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.31,f1,0.699
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.7442
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0029
rtdetr-l,B_finetuned_unsupervised,bo_exploration,4.0,0.5,f1,0.6627
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.43,f1,0.6226
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.6627
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,0.5,f1,0.6627
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.31,f1,0.6153
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.6503
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0
rtdetr-l,A_unfinetuned,bo_exploration,2.0,0.33,f1,0.4194
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.43,f1,0.6799
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.7296
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.5,f1,0.6962
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,2.0,0.2,f1,0.5014
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7313
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,0.5,f1,0.7313
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.2,f1,0.6873
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7295
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0001
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.42,f1,0.6303
rtdetr-l,A_unfinetuned,bo_exploitation,2.0,0.0,f1,0.4339
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.6795
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.32,f1,0.72
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.44,f1,0.7225
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.754
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.29,f1,0.7193
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.21,f1,0.7193
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7521
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0002
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.27,f1,0.7136
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.32,f1,0.5404
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7471
yolo11n,C_finetuned_supervised,bo_exploration,4.0,0.0,f1,0.7568
yolo11n,C_finetuned_supervised,bo_exploitation,2.0,0.0,f1,0.5542
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7568
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0001
yolo11m,A_unfinetuned,bo_exploration,3.0,0.09,f1,0.7043
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.05,f1,0.6973
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.7038
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.35,f1,0.7407
yolo11m,B_finetuned_unsupervised,bo_exploitation,2.0,0.41,f1,0.6052
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.755
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.31,f1,0.7408
yolo11m,C_finetuned_supervised,bo_exploitation,4.0,0.0,f1,0.764
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.764
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0005
yolo11n,A_unfinetuned,bo_exploration,3.0,0.31,f1,0.7022
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.47,f1,0.6984
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7245
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.39,f1,0.733
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.26,f1,0.7335
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7639
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.23,f1,0.7368
yolo11n,C_finetuned_supervised,bo_exploitation,2.0,0.04,f1,0.5757
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7802
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11m,A_unfinetuned,bo_exploration,4.0,0.5,f1,0.6807
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.35,f1,0.6634
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.6807
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.46,f1,0.7429
yolo11m,B_finetuned_unsupervised,bo_exploitation,2.0,0.3,f1,0.6187
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7564
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.07,f1,0.7466
yolo11m,C_finetuned_supervised,bo_exploitation,2.0,0.16,f1,0.6197
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7651
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,3.0,0.5,f1,0.7477
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.26,f1,0.7489
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7816
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.04,f1,0.737
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.22,f1,0.7382
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7653
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.02,f1,0.7381
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.5,f1,0.7355
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7813
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11m,A_unfinetuned,bo_exploration,4.0,0.36,f1,0.7238
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.41,f1,0.6978
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.7226
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.44,f1,0.744
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.28,f1,0.743
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7572
yolo11m,C_finetuned_supervised,bo_exploration,4.0,0.5,f1,0.7572
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.5,f1,0.7421
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7659
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,4.0,0.0,f1,0.7975
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.0,f1,0.7232
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7713
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.27,f1,0.7308
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.32,f1,0.5555
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7643
yolo11n,C_finetuned_supervised,bo_exploration,2.0,0.03,f1,0.5634
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.05,f1,0.7346
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7754
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0002
yolo11m,A_unfinetuned,bo_exploration,3.0,0.25,f1,0.701
yolo11m,A_unfinetuned,bo_exploitation,2.0,0.21,f1,0.5709
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.7286
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.39,f1,0.774
yolo11m,B_finetuned_unsupervised,bo_exploitation,4.0,0.5,f1,0.7995
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7995
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.46,f1,0.7746
yolo11m,C_finetuned_supervised,bo_exploitation,4.0,0.5,f1,0.7995
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.8092
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,2.0,0.48,f1,0.5283
yolo11n,A_unfinetuned,bo_exploitation,2.0,0.35,f1,0.5603
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7834
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.5,f1,0.7352
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.45,f1,0.7357
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7649
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.0,f1,0.7314
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.25,f1,0.7381
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7811
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0005
yolo11m,A_unfinetuned,bo_exploration,3.0,0.44,f1,0.6876
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.47,f1,0.6841
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.6951
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.48,f1,0.7418
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.09,f1,0.7456
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.757
yolo11m,C_finetuned_supervised,bo_exploration,2.0,0.0,f1,0.62
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.05,f1,0.7457
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7658
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,4.0,0.5,f1,0.7616
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.48,f1,0.7115
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7616
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.06,f1,0.7655
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.5,f1,0.7299
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7641
yolo11n,C_finetuned_supervised,bo_exploration,4.0,0.0,f1,0.7751
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.1,f1,0.7351
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7751
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0001
yolo11m,A_unfinetuned,bo_exploration,3.0,0.5,f1,0.6364
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.05,f1,0.6486
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.6693
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.32,f1,0.744
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.11,f1,0.7445
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7568
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.0,f1,0.735
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.16,f1,0.7446
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7653
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,3.0,0.38,f1,0.7342
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.01,f1,0.7401
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7734
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0002
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.5,f1,0.7145
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.31,f1,0.7141
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.747
yolo11n,C_finetuned_supervised,bo_exploration,4.0,0.0,f1,0.7567
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.14,f1,0.7181
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7567
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0004
yolo11m,A_unfinetuned,bo_exploration,2.0,0.47,f1,0.5139
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.08,f1,0.6436
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.6567
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.15,f1,0.7433
yolo11m,B_finetuned_unsupervised,bo_exploitation,2.0,0.02,f1,0.6145
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7548
yolo11m,C_finetuned_supervised,bo_exploration,4.0,0.5,f1,0.7548
yolo11m,C_finetuned_supervised,bo_exploitation,2.0,0.15,f1,0.6154
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7639
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,3.0,0.4,f1,0.7384
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.34,f1,0.7293
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7766
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,2.0,0.47,f1,0.5114
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.18,f1,0.7172
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7479
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.27,f1,0.712
yolo11n,C_finetuned_supervised,bo_exploitation,4.0,0.0,f1,0.7586
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7586
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11m,A_unfinetuned,bo_exploration,3.0,0.5,f1,0.6591
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.27,f1,0.6615
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.6837
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,4.0,0.5,f1,0.754
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.19,f1,0.7407
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.754
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.07,f1,0.7435
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.29,f1,0.7404
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.763
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,4.0,0.5,f1,0.7728
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.42,f1,0.722
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7728
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.5,f1,0.7656
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.14,f1,0.7374
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7656
yolo11n,C_finetuned_supervised,bo_exploration,2.0,0.29,f1,0.5692
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.41,f1,0.7266
