model,cat,strategy,divider,overlap,met,score
rtdetr-l,C_finetuned_supervised,bo_exploitation,4.0,0.52,recall,0.6821
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.6838
yolo11n,A_unfinetuned,baseline,0.0,0.0,recall,0.0
yolo11n,A_unfinetuned,bo_exploration,4.0,0.62,recall,0.6829
yolo11n,A_unfinetuned,bo_exploitation,4.0,0.13,recall,0.6942
yolo11n,A_unfinetuned,grid_search,4.0,0.5,recall,0.6829
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11m,A_unfinetuned,baseline,0.0,0.0,recall,0.0001
yolo11m,A_unfinetuned,bo_exploration,4.0,0.62,recall,0.6745
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.26,recall,0.6307
yolo11m,A_unfinetuned,grid_search,4.0,0.5,recall,0.6745
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,4.0,0.21,recall,0.6791
yolo11m,B_finetuned_unsupervised,bo_exploitation,4.0,0.16,recall,0.6791
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.6741
yolo11m,C_finetuned_supervised,bo_exploration,3.0,-0.0,recall,0.6536
yolo11m,C_finetuned_supervised,bo_exploitation,2.0,0.14,recall,0.4809
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.6914
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,recall,0.0001
rtdetr-l,A_unfinetuned,bo_exploration,4.0,0.62,recall,0.6481
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.56,recall,0.6159
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,recall,0.6481
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0005
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.46,recall,0.5615
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.33,recall,0.5242
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.5843
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,0.31,recall,0.5753
rtdetr-l,C_finetuned_supervised,bo_exploitation,2.0,0.58,recall,0.3792
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.5,recall,0.5843
yolo11n,A_unfinetuned,baseline,0.0,0.0,recall,0.0
yolo11n,A_unfinetuned,bo_exploration,3.0,0.22,recall,0.6842
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.62,recall,0.6937
yolo11n,A_unfinetuned,grid_search,4.0,0.5,recall,0.7329
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.62,recall,0.6685
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.26,recall,0.4433
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.7222
yolo11n,C_finetuned_supervised,bo_exploration,2.0,0.36,recall,0.4433
yolo11n,C_finetuned_supervised,bo_exploitation,2.0,0.2,recall,0.4433
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.7426
yolo11m,A_unfinetuned,baseline,0.0,0.0,recall,0.0001
yolo11m,A_unfinetuned,bo_exploration,4.0,0.62,recall,0.6593
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.44,recall,0.6287
yolo11m,A_unfinetuned,grid_search,4.0,0.5,recall,0.6593
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,4.0,0.62,recall,0.6746
yolo11m,B_finetuned_unsupervised,bo_exploitation,4.0,0.21,recall,0.6796
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.6746
yolo11m,C_finetuned_supervised,bo_exploration,3.0,-0.06,recall,0.6537
yolo11m,C_finetuned_supervised,bo_exploitation,1.0,0.56,recall,0.0074
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.6919
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,recall,0.0005
rtdetr-l,A_unfinetuned,bo_exploration,4.0,0.62,recall,0.6153
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.52,recall,0.568
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,recall,0.6153
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0005
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,-0.06,recall,0.6115
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.03,recall,0.6115
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.667
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,-0.05,recall,0.6527
rtdetr-l,C_finetuned_supervised,bo_exploitation,1.0,0.2,recall,0.0039
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.6527
yolo11n,A_unfinetuned,baseline,0.0,0.0,recall,0.0
yolo11n,A_unfinetuned,bo_exploration,3.0,0.24,recall,0.6747
yolo11n,A_unfinetuned,bo_exploitation,2.0,0.15,recall,0.4762
yolo11n,A_unfinetuned,grid_search,4.0,0.5,recall,0.6872
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.62,recall,0.7219
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.52,recall,0.6685
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.7219
yolo11n,C_finetuned_supervised,bo_exploration,3.0,-0.05,recall,0.6477
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.35,recall,0.6578
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.7424
yolo11m,A_unfinetuned,baseline,0.0,0.0,recall,0.0001
yolo11m,A_unfinetuned,bo_exploration,4.0,0.62,recall,0.6191
yolo11m,A_unfinetuned,bo_exploitation,2.0,0.54,recall,0.4369
yolo11m,A_unfinetuned,grid_search,4.0,0.5,recall,0.6191
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,1.0,0.35,recall,0.0076
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.45,recall,0.654
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.6745
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.45,recall,0.654
yolo11m,C_finetuned_supervised,bo_exploitation,4.0,-0.08,recall,0.6917
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.6917
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,recall,0.0003
rtdetr-l,A_unfinetuned,bo_exploration,2.0,0.61,recall,0.4182
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.41,recall,0.6253
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,recall,0.6682
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0012
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.39,recall,0.6482
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,-0.08,recall,0.6255
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.6944
rtdetr-l,C_finetuned_supervised,bo_exploration,2.0,0.36,recall,0.4301
rtdetr-l,C_finetuned_supervised,bo_exploitation,4.0,-0.12,recall,0.6796
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.6796
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,recall,0.0002
rtdetr-l,A_unfinetuned,bo_exploration,4.0,0.62,recall,0.6428
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.22,recall,0.5847
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,recall,0.6428
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0011
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.62,recall,0.585
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.6,recall,0.585
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.6233
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,0.21,recall,0.6048
rtdetr-l,C_finetuned_supervised,bo_exploitation,2.0,0.1,recall,0.3922
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.6088
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,recall,0.0001
rtdetr-l,A_unfinetuned,bo_exploration,2.0,0.13,recall,0.3927
rtdetr-l,A_unfinetuned,bo_exploitation,4.0,0.38,recall,0.6359
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,recall,0.6359
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0003
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.62,recall,0.5802
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,4.0,0.0,recall,0.6226
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.6336
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,0.05,recall,0.6226
rtdetr-l,C_finetuned_supervised,bo_exploitation,2.0,0.09,recall,0.3691
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.6226
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,4.0,0.62,f1,0.7706
yolo11n,A_unfinetuned,bo_exploitation,2.0,0.53,f1,0.5617
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7706
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.34,f1,0.7443
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.62,f1,0.5734
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7805
yolo11n,C_finetuned_supervised,bo_exploration,4.0,-0.12,f1,0.7986
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.29,f1,0.7443
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7986
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.41,f1,0.7126
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.62,f1,0.7126
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7308
yolo11m,C_finetuned_supervised,bo_exploration,4.0,-0.12,f1,0.7432
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,4.0,0.62,f1,0.7591
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.48,f1,0.7064
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7591
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.62,f1,0.7417
yolo11n,B_finetuned_unsupervised,bo_exploitation,1.0,0.54,f1,0.0098
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7807
yolo11n,C_finetuned_supervised,bo_exploration,4.0,-0.12,f1,0.7985
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.23,f1,0.7447
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7985
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0001
yolo11m,A_unfinetuned,bo_exploration,4.0,0.33,f1,0.7162
yolo11m,A_unfinetuned,bo_exploitation,2.0,0.55,f1,0.5967
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.7202
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.5,f1,0.7125
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.57,f1,0.7125
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7304
yolo11m,C_finetuned_supervised,bo_exploration,3.0,-0.12,f1,0.7054
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.06,f1,0.7054
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7426
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,4.0,0.62,f1,0.7345
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.22,f1,0.7079
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7345
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.62,f1,0.7816
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.61,f1,0.574
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7816
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11m,A_unfinetuned,bo_exploration,4.0,0.09,f1,0.6972
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.4,f1,0.6845
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.696
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.62,f1,0.7519
yolo11m,B_finetuned_unsupervised,bo_exploitation,4.0,0.39,f1,0.7682
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7682
yolo11m,C_finetuned_supervised,bo_exploration,1.0,0.08,f1,0.0056
yolo11m,C_finetuned_supervised,bo_exploitation,2.0,0.23,f1,0.5997
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7775
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0
rtdetr-l,A_unfinetuned,bo_exploration,4.0,0.62,f1,0.677
rtdetr-l,A_unfinetuned,bo_exploitation,4.0,0.52,f1,0.677
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.677
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0002
rtdetr-l,B_finetuned_unsupervised,bo_exploration,4.0,0.3,f1,0.7384
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,2.0,0.42,f1,0.5594
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.747
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,0.0,f1,0.7431
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.62,f1,0.7186
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7431
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,3.0,0.39,f1,0.712
yolo11n,A_unfinetuned,bo_exploitation,4.0,0.14,f1,0.7574
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.754
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.56,f1,0.7416
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.02,f1,0.7339
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7811
yolo11n,C_finetuned_supervised,bo_exploration,4.0,-0.12,f1,0.7986
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.03,f1,0.7339
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7986
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0001
yolo11m,A_unfinetuned,bo_exploration,4.0,0.61,f1,0.7038
yolo11m,A_unfinetuned,bo_exploitation,4.0,0.54,f1,0.7038
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.7038
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.62,f1,0.7126
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.51,f1,0.7126
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7307
yolo11m,C_finetuned_supervised,bo_exploration,4.0,0.2,f1,0.7329
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,-0.09,f1,0.7054
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7427
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0003
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.13,f1,0.6307
rtdetr-l,A_unfinetuned,bo_exploitation,1.0,0.13,f1,0.0034
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.6708
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0022
rtdetr-l,B_finetuned_unsupervised,bo_exploration,4.0,0.47,f1,0.7171
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,2.0,0.29,f1,0.5404
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7171
rtdetr-l,C_finetuned_supervised,bo_exploration,2.0,0.31,f1,0.5404
rtdetr-l,C_finetuned_supervised,bo_exploitation,4.0,-0.08,f1,0.7151
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7151
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,4.0,0.62,f1,0.7682
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.62,f1,0.7347
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7682
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.62,f1,0.7421
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.62,f1,0.7421
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7813
yolo11n,C_finetuned_supervised,bo_exploration,2.0,0.27,f1,0.5698
yolo11n,C_finetuned_supervised,bo_exploitation,4.0,-0.01,f1,0.7991
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7991
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0001
yolo11m,A_unfinetuned,bo_exploration,3.0,0.62,f1,0.7087
yolo11m,A_unfinetuned,bo_exploitation,3.0,-0.01,f1,0.7001
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.7237
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
yolo11m,B_finetuned_unsupervised,bo_exploration,4.0,0.56,f1,0.7314
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.39,f1,0.7133
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7314
yolo11m,C_finetuned_supervised,bo_exploration,2.0,0.29,f1,0.5853
yolo11m,C_finetuned_supervised,bo_exploitation,4.0,-0.12,f1,0.7435
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7435
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0001
rtdetr-l,A_unfinetuned,bo_exploration,1.0,0.47,f1,0.0017
rtdetr-l,A_unfinetuned,bo_exploitation,1.0,0.4,f1,0.0017
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.7031
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0002
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.62,f1,0.6693
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,2.0,0.45,f1,0.4855
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7052
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,-0.12,f1,0.6951
rtdetr-l,C_finetuned_supervised,bo_exploitation,2.0,0.16,f1,0.4834
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.6951
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,2.0,0.62,f1,0.5214
yolo11n,A_unfinetuned,bo_exploitation,4.0,0.3,f1,0.7916
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7872
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.62,f1,0.7454
yolo11n,B_finetuned_unsupervised,bo_exploitation,4.0,0.62,f1,0.7454
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7454
yolo11n,C_finetuned_supervised,bo_exploration,4.0,-0.12,f1,0.768
yolo11n,C_finetuned_supervised,bo_exploitation,4.0,-0.06,f1,0.768
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.768
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11m,A_unfinetuned,bo_exploration,3.0,0.38,f1,0.7114
yolo11m,A_unfinetuned,bo_exploitation,1.0,0.36,f1,0.0108
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.732
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
yolo11m,B_finetuned_unsupervised,bo_exploration,4.0,0.59,f1,0.7312
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.18,f1,0.7128
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7312
yolo11m,C_finetuned_supervised,bo_exploration,4.0,-0.12,f1,0.7433
yolo11m,C_finetuned_supervised,bo_exploitation,4.0,-0.12,f1,0.7433
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7433
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0004
rtdetr-l,A_unfinetuned,bo_exploration,4.0,0.62,f1,0.7192
rtdetr-l,A_unfinetuned,bo_exploitation,1.0,0.37,f1,0.0038
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.7192
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.44,f1,0.662
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.62,f1,0.662
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.705
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,-0.12,f1,0.6425
rtdetr-l,C_finetuned_supervised,bo_exploitation,4.0,0.21,f1,0.6916
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.6957
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0002
rtdetr-l,A_unfinetuned,bo_exploration,4.0,0.5,f1,0.7175
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.62,f1,0.6887
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.7175
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0007
rtdetr-l,B_finetuned_unsupervised,bo_exploration,2.0,0.53,f1,0.5293
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.62,f1,0.6732
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7031
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,-0.12,f1,0.6867
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.62,f1,0.6732
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.5,f1,0.7031
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0003
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
rtdetr-l,B_finetuned_unsupervised,bo_exploration,4.0,0.62,f1,0.7233
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,4.0,0.51,f1,0.7233
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7233
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,-0.12,f1,0.6767
rtdetr-l,C_finetuned_supervised,bo_exploitation,2.0,0.05,f1,0.499
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7261
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,4.0,0.62,f1,0.7868
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.52,f1,0.7604
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7868
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.62,f1,0.7424
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.47,f1,0.7424
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7812
yolo11n,C_finetuned_supervised,bo_exploration,1.0,0.23,f1,0.0099
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,-0.12,f1,0.7347
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.799
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11m,A_unfinetuned,bo_exploration,1.0,0.62,f1,0.0099
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.62,f1,0.7142
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.7343
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
yolo11m,B_finetuned_unsupervised,bo_exploration,2.0,0.33,f1,0.5866
yolo11m,B_finetuned_unsupervised,bo_exploitation,1.0,-0.02,f1,0.0133
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7315
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,4.0,0.62,f1,0.7401
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.52,f1,0.7044
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7401
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,1.0,0.05,f1,0.0081
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.61,f1,0.6992
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7454
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.02,f1,0.7059
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,-0.08,f1,0.7059
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.768
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11m,A_unfinetuned,bo_exploration,2.0,0.58,f1,0.5394
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
yolo11m,B_finetuned_unsupervised,bo_exploration,4.0,0.19,f1,0.7334
yolo11m,B_finetuned_unsupervised,bo_exploitation,2.0,0.54,f1,0.5876
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7312
yolo11m,C_finetuned_supervised,bo_exploration,4.0,-0.12,f1,0.7433
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.03,f1,0.706
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7433
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,4.0,0.62,f1,0.7763
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.32,f1,0.748
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7763
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,-0.12,f1,0.7338
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.18,f1,0.5695
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7807
